Price_List_Code,Source_Type,Assign_to_No,Product_No,Description,Unit_Cost,Unit_Price,Line_Discount_Percent,Minimum_Quantity,Starting_Date,Ending_Date,Posting_Group
GNB-01,Customer Price Group,GNB,HK13-2212103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 3'-3'11"" EXT",318.50949,455.01,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 4'-4'11"" EXT",318.86529,455.52,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 5'-5'11"" EXT",290.4261,414.89,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 6'-6'11"" EXT",290.7819,415.4,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 7'-7'11"" EXT",291.13769,415.91,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 8'-8'11"" EXT",291.49348,416.42,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 9'-9'11"" EXT",291.84928,416.93,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 10'-10'11"" EXT",292.20507,417.44,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 11'-11'11"" EXT",374.40856,534.87,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 12'-12' 11"" EXT",374.76436,535.38,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2212113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 10'3""-12'2"", DEC, 13'-13' 8"" EXT",375.12015,535.89,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214102-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 1'-2'11"" EXT",373.4809,533.54,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 3'-3'11"" EXT",373.8367,534.05,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 4'-4'11"" EXT",374.19249,534.56,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 5'-5'11"" EXT",345.75331,493.93,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 6'-6'11"" EXT",346.1091,494.44,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 7'-7'11"" EXT",346.4649,494.95,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 8'-8'11"" EXT",346.82069,495.46,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 9'-9'11"" EXT",347.17648,495.97,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 10'-10'11"" EXT",347.53228,496.47,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 11'-11'11"" EXT",429.73577,613.91,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 12'-12' 11"" EXT",430.09156,614.42,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2214113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 12'3""-14'2"", DEC, 13'-13' 8"" EXT",430.44736,614.92,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216102-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 1'-2'11"" EXT",405.40322,579.15,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 3'-3'11"" EXT",405.75901,579.66,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 4'-4'11"" EXT",405.75901,579.66,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 5'-5'11"" EXT",377.67562,539.54,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 6'-6'11"" EXT",378.03141,540.04,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 7'-7'11"" EXT",378.38721,540.55,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 8'-8'11"" EXT",378.743,541.06,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 9'-9'11"" EXT",379.0988,541.57,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 10'-10'11"" EXT",379.45459,542.08,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 11'-11'11"" EXT",461.65808,659.51,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 12'-12' 11"" EXT",462.01388,660.02,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2216113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 14'3""-16'2"", DEC, 13'-13' 8"" EXT",462.36967,660.53,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218102-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 1'-2'11"" EXT",497.23343,710.33,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 3'-3'11"" EXT",471.15922,673.08,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 4'-4'11"" EXT",471.33712,673.34,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 5'-5'11"" EXT",457.43626,653.48,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 6'-6'11"" EXT",416.82373,595.46,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 7'-7'11"" EXT",417.17952,595.97,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 8'-8'11"" EXT",417.53531,596.48,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 9'-9'11"" EXT",417.89111,596.99,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 10'-10'11"" EXT",459.12628,655.89,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 11'-11'11"" EXT",500.45039,714.93,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 12'-12' 11"" EXT",500.80619,715.44,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2218113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 16'3""-18'2"", DEC, 13'-13' 8"" EXT",501.16198,715.95,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220102-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 1'-2'11"" EXT",559.95674,799.94,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 3'-3'11"" EXT",560.31253,800.45,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 4'-4'11"" EXT",560.66833,800.95,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 5'-5'11"" EXT",561.03894,801.48,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 6'-6'11"" EXT",561.39474,801.99,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 7'-7'11"" EXT",561.75053,802.5,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 8'-8'11"" EXT",562.10633,803.01,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 9'-9'11"" EXT",562.46212,803.52,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 10'-10'11"" EXT",562.81791,804.03,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 11'-11'11"" EXT",563.17371,804.53,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 12'-12' 11"" EXT",563.5295,805.04,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2220113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 18'3""-20'2"", DEC, 13'-13' 8"" EXT",563.88529,805.55,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221102-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 1'-2'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 3'-3'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 4'-4'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 5'-5'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 6'-6'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 7'-7'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 8'-8'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 9'-9'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 10'-10'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 11'-11'11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 12'-12' 11"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2221113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 20'3""-21'2"", DEC, 13'-13' 8"" EXT",772.54807,1103.64,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222102-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 1'-2'11"" EXT",770.14772,1100.21,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 3'-3'11"" EXT",770.50351,1100.72,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 4'-4'11"" EXT",770.85931,1101.23,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 5'-5'11"" EXT",766.46992,1094.96,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 6'-6'11"" EXT",766.82572,1095.47,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 7'-7'11"" EXT",767.18151,1095.97,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 8'-8'11"" EXT",767.53731,1096.48,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 9'-9'11"" EXT",767.8931,1096.99,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 10'-10'11"" EXT",768.24889,1097.5,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 11'-11'11"" EXT",768.60469,1098.01,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 12'-12' 11"" EXT",768.96048,1098.51,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2222113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 21'3""-22'0"", DEC, 13'-13' 8"" EXT",769.31627,1099.02,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224102-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 1'-2'11"" EXT",868.38719,1240.55,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224103-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 3'-3'11"" EXT",868.38719,1240.55,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 4'-4'11"" EXT",868.38719,1240.55,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 5'-5'11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 6'-6'11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 7'-7'11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 8'-8'11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 9'-9'11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 10'-10'11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224111-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 11'-11'11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224112-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 12'-12' 11"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2224113-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 22'3""-24'0"", DEC, 13'-13' 8"" EXT",863.64201,1233.77,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2226104-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 24'3""-26'0"", DEC, 4'-4'11"" EXT",934.20323,1334.58,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2226105-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 24'3""-26'0"", DEC, 5'-5'11"" EXT",934.57385,1335.11,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2226106-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 24'3""-26'0"", DEC, 6'-6'11"" EXT",934.92964,1335.61,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2226107-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 24'3""-26'0"", DEC, 7'-7'11"" EXT",935.28543,1336.12,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2226108-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 24'3""-26'0"", DEC, 8'-8'11"" EXT",935.64123,1336.63,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2226109-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 24'3""-26'0"", DEC, 9'-9'11"" EXT",935.99702,1337.14,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2226110-RC,"HARDWARE KIT, HIGH LIFT 3"", 20'1""-22'0"" X 24'3""-26'0"", DEC, 10'-10'11"" EXT",936.35282,1337.65,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408102-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 1'-2'11"" EXT",257.4118,367.73,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408103-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 3'-3'11"" EXT",257.76759,368.24,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408104-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 4'-4'11"" EXT",258.12338,368.75,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408105-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 5'-5'11"" EXT",229.6842,328.12,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408106-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 6'-6'11"" EXT",230.04,328.63,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408107-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 7'-7'11"" EXT",230.39579,329.14,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408108-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 8'-8'11"" EXT",230.75158,329.65,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408109-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 9'-9'11"" EXT",231.10738,330.15,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408110-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 10'-10'11"" EXT",231.46317,330.66,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408111-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 11'-11'11"" EXT",313.66666,448.1,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408112-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 12'-12' 11"" EXT",314.02246,448.6,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2408113-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 6'-8'2"", DEC, 13'-13' 8"" EXT",314.37825,449.11,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2410102-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 8'-3""-10'2"", DEC, 1'-2'11"" EXT",286.81635,409.74,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2410103-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 8'-3""-10'2"", DEC, 3'-3'11"" EXT",287.17214,410.25,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2410104-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 8'-3""-10'2"", DEC, 4'-4'11"" EXT",287.52794,410.75,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,HK13-2410105-RC,"HARDWARE KIT, HIGH LIFT 3"", 22'1""-24'0"" X 8'-3""-10'2"", DEC, 5'-5'11"" EXT",259.08875,370.13,0,0,2026-05-06,,HARD
